activityID,heart_rate,hand temperature (°C),hand acceleration X ±16g,hand acceleration Y ±16g,hand acceleration Z ±16g,hand gyroscope X,hand gyroscope Y,hand gyroscope Z,hand magnetometer X,hand magnetometer Y,hand magnetometer Z,chest temperature (°C),chest acceleration X ±16g,chest acceleration Y ±16g,chest acceleration Z ±16g,chest gyroscope X,chest gyroscope Y,chest gyroscope Z,chest magnetometer X,chest magnetometer Y,chest magnetometer Z,ankle temperature (°C),ankle acceleration X ±16g,ankle acceleration Y ±16g,ankle acceleration Z ±16g,ankle gyroscope X,ankle gyroscope Y,ankle gyroscope Z,ankle magnetometer X,ankle magnetometer Y,ankle magnetometer Z,PeopleId
transient activities,90.0,31.0625,-2.85148,9.42436,1.92844,-0.0784689,0.353557,0.0306809,26.2887,-23.6082,-11.423,36.125,0.962386,9.99471,-0.398684,-0.563557,-0.0159683,0.0559787,2.43738,-25.5899,10.3059,34.8125,9.30719,2.83798,-1.48193,0.000525347,-0.0762625,0.0123191,-26.478,-12.3378,4.59159,6
running,136.0,33.8125,-13.7152,17.5789,-3.68852,-1.10573,3.22566,8.04064,-8.89298,-39.7255,-13.2224,36.5625,2.20783,19.5838,-1.68508,-1.22259,2.10649,-0.166674,-8.41101,-38.1967,-7.18251,34.0625,14.0749,7.34416,-8.32994,-0.768277,-0.511326,-1.70712,-40.2535,6.31754,29.2003,5
transient activities,93.0,33.625,6.82523,12.1993,-1.70773,0.406264,-0.248621,-0.248148,-44.1421,-18.3176,-16.9812,37.75,2.00426,8.03145,-6.22029,0.310777,-0.0342824,0.075658,-22.0774,-43.2016,12.8045,35.125,9.53718,-0.756153,-3.23239,0.00586124,-0.0163245,0.0121075,-39.3153,23.9652,56.7201,2
sitting,85.0,32.1875,1.88169,8.38725,4.65847,0.0114596,0.010249,-0.0118156,-13.2814,-26.9547,-68.4641,33.9375,0.353297,9.84626,-0.370516,0.0107449,-0.0320305,-0.0113033,14.4579,-65.9845,-36.3159,32.625,-1.12668,0.885196,-10.1051,0.0552059,0.010092,-0.0103594,-11.6326,33.249,73.5504,1
running,159.0,30.875,-10.916,8.70568,-0.653124,0.536624,3.0258,4.39238,26.2808,-63.1168,9.61999,34.0,-0.583219,13.7202,-1.48426,-1.01372,2.824,-1.1225,-12.0475,-50.5465,46.1654,33.25,16.3047,8.06895,-1.13391,-0.91495,0.716201,-0.419066,-39.7001,-54.8336,9.21815,1
transient activities,98.0,33.375,-8.87311,4.07006,0.393787,1.32052,-0.205005,-0.192184,55.072,-27.105,7.2481,37.6875,0.0773595,9.40482,-4.51722,0.0933462,-0.399878,0.39969,-21.6098,-40.6607,14.286,35.0625,9.23873,-3.97013,0.0260234,-0.179827,0.00569776,0.360793,-53.358,12.8959,46.8146,2
vacuum cleaning,98.0,34.5,-8.06251,7.25803,-3.0302,1.11629,0.682347,1.70888,27.052,-11.9032,-7.65906,38.0625,1.95236,9.88111,-5.56899,0.57341,0.97943,-0.261821,4.78773,-25.8582,9.92598,35.3125,9.91908,0.065137,-1.80575,0.447601,-0.622386,0.126535,15.2842,1.96088,6.156,2
ascending stairs,156.0,32.5625,-2.91821,3.34805,1.25517,1.13277,-0.552552,0.0289477,26.8272,-14.2194,-31.6907,35.375,-0.352235,3.78543,-0.47976,0.231165,-0.347723,-0.267064,21.8923,-26.4286,2.54981,33.375,-0.489341,-2.76846,-0.196966,1.09254,-0.485703,0.94955,-36.2946,-3.49579,-0.842822,4
transient activities,110.0,32.5,-10.2716,2.38629,1.80255,2.15881,-0.499362,-2.43181,41.0106,5.8301,-27.996,37.125,0.83497,7.63273,-4.49774,0.0607677,-0.82981,0.721687,18.0799,-26.4711,28.3909,34.9375,2.07872,-2.79133,0.639893,1.03237,-1.97061,1.65546,-22.2058,-20.8384,-13.7089,2
transient activities,81.0,30.8125,-3.22493,9.18161,-0.0776757,0.210855,0.654708,-0.539066,4.98649,-31.5933,-18.6128,32.75,-0.348327,9.44844,1.709,-0.132671,0.184835,-0.180061,4.74248,-26.8814,-12.3853,30.8125,9.96187,0.671755,-1.7319,0.0179562,-0.0841825,-0.0570303,-5.4831,-7.11692,13.9033,3
Nordic walking,127.0,30.5,-4.60529,8.18411,1.71392,0.288853,0.0419853,-2.58833,36.6956,-20.933,-9.02412,35.5625,0.79342,6.76656,-4.53439,0.132654,-0.381548,0.390771,-0.271592,-21.5272,31.3062,34.1875,2.72016,-1.16174,0.520589,1.75226,-1.90352,3.51704,-17.7766,-28.888,7.70647,2
ascending stairs,142.0,34.25,-5.92391,-1.72844,-0.50466,0.951259,-1.2243,-1.60363,46.8909,36.6021,-2.24991,38.0625,0.65003,4.29421,-2.70907,-0.209093,0.169317,0.260673,35.7595,-45.0079,14.3141,34.1875,9.38039,0.843974,-3.78418,0.490133,0.344364,-0.0438913,-45.7655,28.1414,45.6081,8
ascending stairs,116.0,32.375,-0.159451,3.99749,-4.28637,-0.245298,1.31204,0.62013,-0.292585,-69.6762,-12.0191,37.0,0.35767,5.00424,-3.64598,0.276169,0.823611,-0.667063,41.6981,-37.1264,32.0445,34.9375,9.70155,-0.277728,-1.49714,-0.303417,-0.00944381,-0.069779,-46.0955,27.5703,-14.8539,2
vacuum cleaning,97.0,33.125,-10.6401,4.99498,0.441173,-0.381516,0.114026,0.839547,39.1859,-7.20514,-4.62272,36.6875,1.13609,9.37069,-3.49118,0.00484252,0.178978,-0.232189,11.0569,-23.5505,27.9206,34.0625,9.88029,-0.618703,-1.72473,0.0469119,0.147189,0.0145367,-34.3619,1.48267,-8.9154,3
sitting,80.0,34.9375,-0.137598,6.94111,6.63444,-0.031318,0.036452,0.0252379,3.28518,-20.2833,-30.0315,36.875,0.569357,9.2581,1.8424,0.0200164,-0.0192909,0.00549228,5.13635,-24.1244,-6.32212,34.125,9.02936,-2.72422,-3.61128,-0.0146446,0.0101795,-0.00817915,-35.4502,2.21441,28.7964,5
transient activities,118.0,28.1875,-10.2556,6.68944,3.55869,1.77808,-0.681352,-3.3192,44.1327,-5.80768,-25.6112,31.8125,-2.10329,7.64112,-4.66716,0.255208,-0.899852,0.615307,7.28186,-26.9407,33.6199,30.125,16.7407,-2.26256,-0.949558,-1.60101,-1.54885,5.12877,-43.2477,-6.46545,15.3331,2
lying,76.0,31.5,6.88315,1.68652,6.48792,0.00908281,0.000208415,-0.0104995,8.29959,3.48326,-44.8903,34.0,1.0416,-0.367314,9.70388,-0.00401642,0.0093374,-0.0283996,31.9707,8.1087,-27.86,32.0,0.398319,-9.86061,-1.84179,0.000160662,-0.00873429,0.0184655,-15.3648,23.7027,-4.50151,3
lying,85.0,32.5625,4.04827,0.402252,8.8745,-0.00749712,0.0023274,-0.0139901,24.2043,6.50896,-49.0025,34.5,-0.41356,1.81826,9.24448,-0.00847305,0.00580808,-0.0182458,40.3472,4.64907,-28.8012,33.1875,1.72648,-9.55338,1.37286,0.0407315,-0.0429725,-0.00616866,-20.5308,16.277,-14.4262,4
lying,77.0,33.75,6.8097,2.5587,6.36842,-0.00937811,0.0239164,-0.0183313,7.40454,2.44552,-44.7755,37.0625,1.20906,3.42757,8.57167,0.0166175,0.0265915,-0.0281237,30.7644,-2.8093,-27.035,34.625,-0.445567,-9.34438,-3.97607,-0.0934596,-0.00543088,0.0143114,-12.2257,23.808,-4.15473,2
lying,71.0,33.3125,5.00541,-0.369151,8.31413,0.0448923,0.00403873,-0.0157574,13.5856,23.4626,-40.1601,35.4375,0.568008,-1.31033,9.23371,-0.00178328,-0.0228032,0.0133969,37.0453,16.8922,-27.3426,34.5625,-0.204595,-9.57875,-3.35472,0.0528897,-0.0121733,0.024874,-16.4349,26.6579,-4.92107,6
ascending stairs,152.0,32.25,-10.4652,5.00099,5.48562,-0.528586,0.467405,-2.4098,44.2227,-25.7687,-22.3555,36.875,-0.592522,7.46258,-2.50955,0.564428,1.25637,-1.18986,10.4699,-46.3939,-1.29271,34.875,23.6634,-3.91041,-13.7187,3.59685,-1.51494,6.24088,-43.9477,27.1767,0.968027,2
transient activities,125.0,30.875,4.65094,-7.69168,-0.403116,0.00899486,-1.32251,-0.630599,-14.2015,21.3656,-12.7948,34.0,-0.0533058,9.59577,1.36537,-0.149137,-0.111334,0.0343423,18.087,-25.1225,-2.13722,31.75,9.60029,-0.269544,-2.42438,-0.0026865,-0.0422051,-0.00391251,-24.3672,12.4612,23.7176,8
walking,119.0,33.3125,-14.0088,2.597,5.09426,-0.253271,2.02218,-3.20915,30.4411,-14.0933,-55.7489,37.25,1.02535,11.1519,-7.4098,0.366993,0.477282,-0.160038,31.6179,-55.4447,6.98352,34.8125,18.1686,-8.11388,-6.18537,0.161359,1.62551,-3.00882,-59.3716,-7.32733,-27.0003,1
transient activities,94.0,33.875,-8.96835,2.72185,2.28279,-0.0926459,0.00154007,-0.258286,34.4251,-25.1783,-32.5368,37.875,-0.478626,8.72406,-5.22206,0.0608267,0.00776722,-0.0948419,3.18861,-47.2239,6.07294,35.1875,9.72231,-1.58737,0.787987,-0.0481003,-0.0278846,0.0402156,-48.1532,30.0045,-1.44299,2
walking,118.0,33.125,-5.2018,2.70788,-0.20091,0.148585,-0.843931,2.5586,29.3222,-48.3991,-14.675,37.1875,1.69079,5.39369,-1.10623,-0.356276,0.241571,-0.345218,-15.2547,-48.3104,21.1139,34.625,9.2927,-0.569468,-2.65721,-0.779974,0.178343,-0.203975,-54.9812,-17.0436,29.0557,1
running,166.0,33.8125,-13.394,7.77361,3.23862,-1.23315,0.42079,5.90205,28.8415,-34.3066,-31.8355,36.375,1.81418,14.4268,-1.63673,-1.44574,2.08589,-0.355213,3.12172,-35.6981,32.7878,34.0625,24.7696,3.40625,-3.8738,-0.680793,0.0155571,-1.19306,-23.8762,-26.8191,27.5943,5
transient activities,105.0,34.75,5.13452,5.22926,6.52675,0.0827075,0.0130047,0.0719281,24.1134,-39.0326,-53.188,37.875,0.968167,9.14188,-3.99686,-0.0209144,0.141579,0.0983651,0.394446,-18.8498,49.7347,33.875,9.30378,0.0844337,-3.70307,-0.0532717,-0.080036,0.0113543,-17.3309,-32.4115,31.8788,5
transient activities,127.0,32.0,0.16977,7.28945,3.44342,-0.00664816,-0.337156,-0.462791,27.5054,-35.6881,-30.2563,36.5,-0.756945,7.11292,-4.1764,0.269458,-0.739181,0.582975,27.7622,-27.8159,30.1296,34.5625,0.667096,-6.88155,0.457852,-0.687948,-0.861591,0.169355,-22.7405,-19.2784,-21.8573,2
standing,91.0,34.625,-9.16005,-2.47566,2.18199,0.00298381,-0.0229469,-0.0572846,45.4306,-0.189023,-20.3963,37.625,0.222371,9.77635,0.363038,0.0360999,-0.0629569,-0.0187293,-5.97554,-37.0046,0.159894,34.4375,9.1409,-0.32906,-4.08807,0.00511842,-0.0340328,-0.0463532,-36.9577,-2.26967,10.7837,8
transient activities,137.0,30.8125,-8.16561,-1.85597,0.23194,1.01214,0.134009,-0.825335,44.7114,2.80203,-58.2078,34.25,-0.499579,12.4973,1.46402,-0.0867015,-0.391643,0.48608,-35.5413,-49.9723,1.43785,31.8125,12.5173,-1.35212,-2.27198,0.51505,1.11159,0.896839,-50.2566,0.781044,-9.12316,8
walking,127.0,32.875,-6.43092,6.90751,1.61391,2.9341,-0.342595,-1.43897,39.8965,26.5914,-21.163,37.125,-1.15163,7.6265,-0.816495,-0.00926764,-0.137337,0.279164,11.0229,-23.7172,34.0488,34.4375,24.2776,1.9386,-5.1046,3.17765,-1.54943,6.60181,-54.0749,-13.0958,-5.19631,1
transient activities,91.0,34.5,-5.91911,9.0676,1.76823,2.24277,0.212326,0.155039,13.8047,-26.6868,-8.36106,38.125,2.1633,9.51757,-3.55049,0.0846645,0.0174718,0.0859984,-4.85852,-22.0416,6.59774,35.3125,9.73803,-1.3044,-1.33603,0.0803088,-0.00239112,-0.0285283,-1.14497,-6.53305,25.0141,2
transient activities,125.0,32.625,-7.77627,5.96522,1.13508,-0.0527601,0.0176017,-0.00740336,29.7573,-54.6986,-18.9841,35.4375,0.700534,9.85489,1.06842,0.0170868,0.0238852,-0.0176713,-8.61504,-47.2222,-2.05653,33.4375,9.3493,0.157885,-3.43293,0.000854635,-0.0114682,-0.00519042,-62.9512,13.6748,44.5716,4
cycling,119.0,34.4375,0.208575,5.97366,4.83399,-0.0984654,-0.118016,-0.403438,7.21327,-39.7228,-22.3101,38.0625,1.0466,8.66431,-7.74981,-0.140622,0.2823,-0.315012,-8.20671,-39.3859,12.7073,34.3125,10.7025,5.06968,-1.52006,0.0420823,-0.15866,-0.594903,-40.316,14.5561,27.7722,5
rope jumping,190.0,30.8125,1.26599,-28.2835,2.07884,-10.0205,-1.87902,0.633442,50.5745,-8.64863,-12.4815,34.125,-1.58381,-6.90936,-1.20301,2.48131,-0.352585,-0.72844,20.7091,-41.7319,2.62847,31.6875,-1.63626,15.4069,2.07103,-2.39558,0.507839,2.44009,-34.2863,25.5879,28.7734,8
rope jumping,191.0,30.8125,-0.901476,-3.87801,5.35093,-0.182504,1.56065,0.288887,29.3674,33.1778,-26.2091,34.125,-0.0327876,0.919072,-1.00675,0.124133,0.104128,-0.00376487,22.9716,-40.2699,4.60997,31.6875,0.799361,-1.13543,-1.2358,-2.27929,0.56044,1.4381,-33.3146,23.8771,32.6083,8
walking,96.0,32.1875,-8.87583,2.41276,1.7464,-0.292539,1.34247,-1.52783,12.5974,-34.311,-36.002,36.625,1.15843,11.1995,-0.321607,-0.550026,-0.299293,-0.373097,2.16687,-38.8361,-15.5655,34.9375,17.6101,-2.93361,-3.13608,-1.32804,0.793054,-2.65897,-44.989,1.88999,19.4023,6
transient activities,108.0,28.125,-1.03332,10.0174,1.95368,-0.652919,0.312152,0.168907,1.10127,-25.5241,-7.6244,36.375,-0.57488,9.95896,-0.852349,0.00261923,0.11265,0.0410579,-1.95996,-21.397,11.0554,34.3125,9.77919,1.3074,-0.387082,0.0307917,-0.0337318,-0.0108346,-25.7087,3.90833,26.8118,3
walking,124.0,32.5,-13.0142,-0.807512,2.88838,-2.62627,1.38585,3.21436,40.6359,7.40633,5.68251,37.125,0.161621,7.70165,-0.212133,-0.0751095,0.0673349,-0.441047,18.2345,-32.7514,11.5845,32.8125,1.89487,4.82486,-1.99476,-0.241376,-0.538563,-3.00418,-9.10607,42.292,7.00047,8
transient activities,83.0,33.0625,-8.85232,3.28973,2.24413,0.11659,-0.135835,0.141098,35.0674,-24.2882,-28.4841,36.4375,0.579973,9.66569,0.873248,-0.0189603,-0.142464,-0.093717,20.9811,-31.6197,-5.64865,33.9375,9.8112,0.0645634,-1.6525,0.00200642,0.048141,0.0237302,-53.0912,18.1462,-9.32715,3
transient activities,138.0,32.9375,4.80855,8.72703,-1.41833,0.349971,0.140053,0.380335,-6.63433,-52.6358,-24.5659,36.6875,-0.127921,9.62525,0.124857,-0.162144,-0.0458449,0.106675,26.655,-39.4891,-8.62324,34.9375,4.89341,1.6484,-1.21109,-0.142456,0.157369,-0.751548,-12.4129,-28.4354,22.6724,6
transient activities,189.0,30.8125,7.50422,-0.406772,6.31185,0.430923,0.0752908,-0.224,-17.4064,14.2006,-34.0044,34.125,0.560158,9.66995,1.49241,-0.0767752,-0.012556,-0.0450983,5.47904,-36.2744,7.56767,31.625,9.80977,0.635377,-1.81041,-0.0691485,0.110427,0.060363,-21.7752,12.8256,16.4928,8
transient activities,125.0,31.0,3.24788,9.07822,2.52131,-0.00947095,-0.0346799,-0.0503056,-19.3307,-74.055,-8.72358,34.5,-0.0935137,9.80369,-1.30777,0.0137856,-0.0401774,-0.013223,-2.3867,-71.9849,21.3997,33.375,9.55778,-2.52207,-0.867251,0.0277434,-0.0237261,0.00185504,-96.1818,14.2254,-23.4987,1
Nordic walking,121.0,30.6875,-2.45422,-17.7001,6.99077,-0.242994,-0.461793,-0.854276,4.52843,36.6084,-33.5286,33.8125,-0.309502,14.1725,-1.28717,-0.874856,0.0590211,0.116262,-4.9348,-40.3824,-12.9271,31.8125,11.1381,-9.3258,-5.82547,-0.308655,0.407864,4.27456,-36.2945,-24.688,16.3434,8
descending stairs,132.0,32.375,-4.82347,1.72282,8.73715,-0.642349,0.64102,1.63945,19.9301,2.38208,-66.1602,35.625,-0.916544,9.32938,0.537462,-0.251041,-0.0160176,0.258742,15.2758,-45.9056,-7.53795,33.5,6.4337,-2.31777,-0.244534,0.910822,0.370132,4.22385,-51.93,5.94501,11.0051,4
transient activities,99.0,33.4375,-2.74592,7.80279,3.1286,0.0294779,0.0123386,-0.0382519,-10.5478,-69.6707,-33.89,35.375,-1.56369,3.69219,-9.25234,-0.0537895,0.0295135,-0.0192513,10.5215,-47.3439,65.6344,34.25,9.2759,-2.74276,-1.5248,0.0423524,-0.0461998,0.000894989,-85.501,5.48832,50.3405,1
transient activities,126.0,30.875,-1.92588,8.90159,3.676,-0.173148,-0.685895,-0.447813,5.84166,-26.2707,-4.79352,35.8125,-1.66996,7.47497,-6.7497,0.315261,-0.355786,-0.0576943,-0.544527,-15.2847,21.7494,34.1875,9.49552,1.60296,-3.8263,-0.785116,0.509757,-0.938992,-24.4707,-1.42523,17.9564,2
ascending stairs,147.0,32.5625,-12.7195,3.09886,2.95659,-1.25574,0.991259,-2.05728,60.6141,-17.4972,-9.82354,35.625,1.51122,14.156,-2.84169,-0.174613,1.29706,-0.722845,-6.54918,-47.7018,13.6121,33.5625,16.7839,-0.0969777,-1.1555,-0.0715264,0.426297,-2.16283,-32.7472,-19.5642,23.8671,4
transient activities,124.0,32.4375,-0.841508,-6.93062,7.70986,1.17567,-0.49575,-0.0304926,3.38173,29.4822,-18.5226,37.125,0.793018,9.65267,-0.942734,0.0338226,0.150032,0.0232636,16.7492,-27.7872,3.36777,32.75,9.59505,0.416461,-2.7374,0.133733,-0.0896146,-0.0276302,-26.6512,12.9676,25.8364,8
transient activities,130.0,30.25,2.6405,8.94048,3.55184,-0.0169198,-0.09152,-0.0146359,7.71085,-48.843,-51.9283,33.625,0.216895,9.56945,-2.38558,0.0218714,-0.0297142,0.0303458,26.9362,-57.7426,6.54164,33.125,9.63258,-1.68595,-1.02603,-0.0683524,0.00382078,0.0491248,-58.8518,32.1491,-18.4141,1
transient activities,97.0,33.125,7.97809,4.08211,3.80213,0.573553,-0.0394688,-0.0211201,-36.4282,6.32308,-38.561,37.5625,-0.0905374,9.33529,-3.74562,-0.0265704,-0.00344079,-0.0793567,-10.4379,-48.3545,-3.819,35.0625,9.71494,-1.72664,-0.754807,0.0604322,-0.042512,0.0246093,-47.4281,28.9177,45.823,2
ironing,82.0,32.625,-4.18964,3.15486,8.20299,1.02694,-0.702785,-0.643256,4.6191,-8.30795,-42.1977,35.8125,-0.486093,9.66928,0.892644,-0.0234405,0.0416053,-0.00785869,3.15424,-27.2954,-10.2035,33.5,9.75565,0.173482,-0.997719,0.00114106,0.0213447,0.0226889,-6.7057,-2.67127,23.1203,3
standing,90.0,34.0625,-8.72598,4.82533,0.124031,0.0100565,0.0164769,-0.0275092,22.5008,-26.1314,2.3081,37.4375,1.22269,9.25115,-4.41853,0.108166,-0.0393287,-0.0407224,-9.97856,-24.8892,6.76136,34.75,9.54342,-1.6813,-1.52864,-0.00793745,-0.0200751,-0.0037188,-19.1756,-16.7518,36.6878,2
transient activities,95.0,33.6875,7.5522,2.50189,4.91721,-0.0181001,0.0632335,0.197573,-39.7921,14.4591,-29.8708,37.75,1.31825,7.61966,-6.19266,-0.0917109,0.154349,-0.0316281,-18.7143,-44.8596,10.7695,35.125,9.4818,-0.190968,-2.65762,0.107919,-0.0816832,0.087386,-41.528,21.2999,55.5958,2
ascending stairs,128.63636363636363,33.6875,-9.07701,3.64261,3.31722,-1.40113,0.687691,-0.225651,38.4543,7.86987,-31.4545,37.75,-0.139356,10.4882,-0.342806,-0.276849,1.45368,0.20165,18.5492,-32.3721,7.77746,32.5,12.2401,28.0757,-7.0496,1.54605,-0.575016,2.30009,-42.2038,18.8277,3.64912,7
walking,114.0,33.25,-9.10824,-0.0302803,-0.0962383,1.83129,-2.02822,-3.3695,32.3624,15.2606,-43.1667,37.625,-0.812066,4.73582,0.631728,-0.0146568,0.480064,0.484963,-7.11268,-37.7194,-16.0595,33.25,8.01076,-1.31917,-2.85865,0.892275,0.244853,0.469839,-43.9856,-10.5262,17.151,8
lying,61.0,30.625,0.292497,4.48959,8.6505,-0.00516408,0.00913565,-0.011233,-5.76259,16.5578,-33.3862,33.25,0.733063,2.15408,9.3416,-0.0136436,0.0292965,-0.0411567,34.7599,3.6986,-32.6418,30.4375,-0.915013,-8.80322,-4.79463,0.00148483,0.0586883,0.0206768,-12.4383,29.4122,-7.46318,7
transient activities,111.0,32.9375,-8.31462,6.86614,-0.415515,-1.94092,0.0369187,-0.459266,33.8687,-20.9134,-15.7853,38.3125,1.86073,9.83761,-0.923992,-0.0423818,0.918695,-0.244281,4.2231,-32.4906,9.93452,32.375,9.01339,0.132414,-4.70968,0.531506,-0.279951,-0.290685,-26.2269,3.83321,35.2094,7
transient activities,111.0,34.6875,-2.59553,3.56094,8.34096,0.00255353,-0.0154606,0.0315248,16.7407,-19.5161,-35.4439,38.25,0.810379,9.59885,2.23287,0.0229989,-0.00219082,-0.0239051,-4.7211,-28.4039,-5.80239,34.4375,9.85469,-0.888101,-1.26024,-0.0423319,0.0219243,0.00840063,-22.672,8.89007,20.1819,5
ascending stairs,134.0,33.6875,-3.35903,3.19346,0.556315,3.44662,-2.09789,1.32785,46.6016,2.07931,-60.1758,36.8125,-0.0700943,3.81695,-1.24917,-1.21926,-0.710056,0.606453,40.7821,-42.7242,-3.43042,35.125,5.96677,4.83924,-2.22322,-1.88342,0.0521369,-0.906787,-49.0907,-18.7209,-10.2311,6
lying,64.0,33.5,4.77306,-0.596042,8.19595,-0.0157465,-0.0522983,-0.018368,12.2385,28.5013,-35.8572,35.6875,0.533424,-1.27178,9.34912,-0.00172445,-0.0387992,-0.00354975,36.7791,17.1596,-27.064,34.6875,-0.16367,-9.54198,-3.23876,0.0497446,-0.0553313,0.00713071,-16.5662,26.534,-5.48872,6
vacuum cleaning,98.0,35.3125,-5.62675,-2.57139,11.5107,-1.04354,1.79526,0.459855,21.3531,-21.8705,-33.3393,37.6875,-0.7187,5.27153,-9.16472,0.0619742,0.0563122,-0.275093,-11.1024,-12.0856,30.1577,34.3125,9.76279,0.0786974,-3.35102,-0.0218169,-0.0841587,0.0334551,3.22284,16.6871,46.0774,5
sitting,75.0,33.5,-0.0497839,9.07301,3.28017,-0.0317882,-0.0432401,-0.0132715,3.72505,-24.1449,-16.8858,35.875,0.54519,9.62893,0.9889,0.0175263,0.0430701,-0.0314657,5.24738,-24.646,-4.76734,34.75,9.62795,-0.875351,-2.65187,0.0490922,0.00543465,-0.0104191,-18.2923,-3.45505,11.8435,6
transient activities,122.0,32.0625,-7.88897,4.66027,3.60099,-0.0950405,-0.378265,-0.051652,47.4126,3.72205,-19.8753,36.6875,-3.23077,8.19526,-6.78032,0.151349,0.0542004,-0.281884,-3.44853,-28.371,33.7003,34.0,10.3154,-0.37264,0.362045,-0.53936,0.428065,-0.493251,-38.687,-10.1588,-9.74688,1
Nordic walking,129.0,34.625,-1.28058,1.66253,0.900512,0.423243,-0.302985,1.93039,-0.258876,-36.2341,-40.9511,38.375,0.396961,5.03065,0.265463,-0.0904192,-0.251711,0.0470142,28.5516,-40.5941,-5.50167,34.25,7.29418,-1.74204,-1.6671,-0.456937,-0.450295,-0.515451,-49.6067,5.02443,0.0932899,5
sitting,71.0,34.3125,-3.02264,-5.20677,7.63288,0.0614357,-0.00112342,0.0285787,10.1838,12.4813,-31.5565,37.625,0.30422,9.73975,0.558244,-0.0406559,0.0151375,0.00040589,5.75812,-25.4396,-3.77225,33.875,9.20144,2.61932,-2.52357,-0.0146106,0.0110181,-0.00580798,-18.5566,15.9088,25.0105,8
cycling,82.0,29.75,-9.37746,3.91052,3.31181,0.00704552,0.318854,-1.05811,37.3989,-25.9402,-13.6623,35.3125,-0.465546,5.01294,-8.30743,0.099899,-0.821042,0.320338,-8.95392,-20.1712,40.0888,34.3125,11.3875,-1.01141,-1.28235,-0.532137,0.0513255,-1.15295,-27.8127,-1.28105,20.4593,6
Nordic walking,104.0,30.6875,-3.33891,-16.8641,6.3589,-0.424828,-0.539769,-0.776444,41.3684,22.2334,-31.81,33.9375,3.29751,11.8048,1.10913,0.249407,-0.282709,-0.102665,-12.1894,-42.0782,14.6689,31.8125,16.5397,-22.6882,3.72871,1.74725,-0.449776,-1.03034,-44.4981,-16.716,5.1006,8
walking,125.0,32.5625,-14.4882,-1.58296,-0.248562,2.00586,-1.28077,-3.33641,47.0868,-8.32793,2.87776,37.125,0.942973,11.0151,0.13974,0.291689,-0.194495,0.0535762,11.9637,-39.3592,15.3855,32.8125,9.83142,-0.897954,-4.69489,0.770257,-0.0442555,0.670831,-36.8304,21.4448,21.5358,8
lying,83.0,31.6875,7.10428,1.26677,6.41568,0.024862,0.00707247,-0.0142499,-2.42436,23.2828,-55.3168,33.5,0.656874,0.00937406,9.5408,-0.00543514,-0.07062,-0.0104,46.4622,12.4889,-46.5112,32.125,-0.0416757,-7.23188,-7.26516,-0.0184131,-0.0292808,0.0111343,-18.9824,44.1856,-0.292523,1
standing,100.0,33.0625,-9.27253,2.26925,2.31825,0.00751524,0.00499247,-0.017886,32.0082,-16.7238,-23.0247,35.125,0.66222,9.7797,1.06797,0.00133618,-0.0309281,-0.0240622,6.48775,-29.5838,-12.9089,33.875,9.59106,1.54772,-1.77973,-0.00159505,0.0186431,-0.00885317,-2.97744,-3.92905,22.819,4
ascending stairs,146.0,34.25,-3.39273,-4.90013,3.43118,-2.0376,-1.04261,-1.86409,50.0824,15.3317,-7.50789,38.0,-0.989616,4.60897,-1.50073,0.616179,1.11601,-0.797735,1.36705,-40.3985,26.4571,34.1875,7.16503,-3.70309,-3.19983,-0.0130513,0.44786,1.52887,-25.5994,32.2076,19.2935,8
ironing,87.0,34.3125,0.778711,6.93646,6.9176,0.405343,-0.163022,-0.746755,-14.671,-31.2047,-36.3214,37.625,-0.739758,9.14012,-5.07326,0.288078,-1.083,0.423964,-2.13501,-34.2857,3.68066,35.0625,9.73495,-1.68377,-1.3723,-0.122303,0.0957952,0.106562,-37.7545,13.791,37.5369,2
transient activities,90.0,33.25,-9.88039,3.14417,2.03678,0.743981,-0.363516,0.786188,26.4103,-23.8152,-9.28458,36.875,0.549043,10.0726,-0.212821,-0.304449,-0.662466,0.16644,-11.783,-27.6992,2.93027,34.25,9.94258,-0.909029,-3.42023,-0.33601,-0.397916,-0.813982,-33.6513,8.97647,23.465,3
cycling,126.0,31.5,0.0442879,-0.712329,8.01005,-0.612947,0.539216,0.12913,0.341346,-4.68971,-67.3386,36.0,0.384046,5.8871,-6.70732,-0.48461,0.125178,-0.392421,-7.36968,-57.8149,29.6786,33.75,9.54657,4.20118,-1.21781,0.402134,0.16907,0.338649,-61.4609,11.1483,25.2009,1
cycling,136.0,28.5,-12.8587,-3.04206,3.47556,-1.70495,0.953722,-0.419903,38.1644,23.6417,-37.3238,33.875,0.254956,6.21404,-8.53061,0.382368,0.401521,-0.421565,29.3118,-29.8203,24.1944,32.75,11.9195,0.123689,-1.20676,0.637312,0.115211,-0.789278,-44.4442,15.166,-9.82856,4
transient activities,107.0,34.4375,-12.2071,-1.6068,-0.907086,3.69791,0.11702,-1.54452,45.028,-6.84887,8.90963,38.125,-2.01652,9.47581,-0.605849,0.308671,-1.37029,0.0587667,24.0518,-30.2703,23.4553,34.4375,9.94036,-0.919071,-2.18532,-0.0333133,0.0639084,0.296343,-40.1921,29.8538,22.0816,8
