activityID,heart_rate,hand temperature (°C),hand acceleration X ±16g,hand acceleration Y ±16g,hand acceleration Z ±16g,hand gyroscope X,hand gyroscope Y,hand gyroscope Z,hand magnetometer X,hand magnetometer Y,hand magnetometer Z,chest temperature (°C),chest acceleration X ±16g,chest acceleration Y ±16g,chest acceleration Z ±16g,chest gyroscope X,chest gyroscope Y,chest gyroscope Z,chest magnetometer X,chest magnetometer Y,chest magnetometer Z,ankle temperature (°C),ankle acceleration X ±16g,ankle acceleration Y ±16g,ankle acceleration Z ±16g,ankle gyroscope X,ankle gyroscope Y,ankle gyroscope Z,ankle magnetometer X,ankle magnetometer Y,ankle magnetometer Z,PeopleId
transient activities,132.0,30.0625,-10.1877,8.19204,1.93817,2.12818,-0.258281,-3.1539,30.1961,-8.13415,-18.7644,34.9375,-3.75971,0.871345,-9.82505,2.66093,-1.91869,0.504809,21.2107,1.17492,24.1856,33.9375,11.0653,-4.31117,-1.45812,-0.900071,0.512353,0.203738,-29.5576,7.59331,0.146331,2
Nordic walking,136.0,29.5,1.61492,4.78109,4.24328,0.143156,0.137849,0.522121,-26.7366,-35.6893,-40.7695,34.875,0.239238,6.49754,-0.0519297,0.233731,-0.125992,-0.316831,21.2465,-39.3856,-39.8234,33.0,11.5423,2.3265,-5.6621,0.8837,0.498142,4.31872,-47.3844,19.1963,-2.61014,4
transient activities,198.0,30.8125,-9.84862,-7.33849,5.11312,0.643179,-0.174483,-0.258537,30.3653,35.1178,-14.9369,34.1875,-2.74552,9.81565,-0.813766,-0.122567,-0.425245,0.170842,29.7075,-34.707,-2.98898,31.6875,9.30759,-0.030757,-3.54796,-0.0900595,0.123266,0.0517633,-33.6177,11.1641,38.5789,8
transient activities,118.0,28.25,1.43574,7.72684,-5.89152,-0.157725,0.416131,0.225524,1.29921,-19.8066,29.2367,31.875,1.04658,9.1045,-3.91787,0.0505329,-0.0834769,-0.120329,-19.1293,-33.1095,10.4113,30.125,9.68439,-1.03324,-1.9557,0.128415,-0.0380459,-0.0823023,-35.7636,-1.58306,35.1286,2
transient activities,116.0,33.75,-8.53707,3.53741,4.74969,1.67276,-0.870102,-0.304312,40.0981,-37.4623,-8.31542,35.8125,0.396628,9.79218,-2.77025,-0.364214,-1.27706,0.286331,-24.4497,-50.361,-2.07306,34.75,9.58913,-1.58056,0.0533769,-3.46095,-0.0280716,0.637791,-54.2325,4.73109,49.2102,1
transient activities,123.0,32.4375,-9.60036,-1.60757,1.28726,0.0160108,0.0289323,-0.00446822,34.162,15.314,-5.76952,37.0625,-0.13364,9.62396,-0.0688472,-0.0849365,0.00607085,-0.00147802,18.483,-25.9111,-1.98898,32.75,9.58407,0.00137593,-3.04366,0.0439089,0.0335756,-0.0527067,-22.3647,8.50024,24.1547,8
walking,95.0,32.5,-11.5436,4.54839,0.621583,-1.22214,-1.10705,2.53722,45.3971,-21.2678,3.09088,36.6875,2.20612,9.71542,-2.11769,0.279143,0.592331,-0.0751973,-15.5892,-36.8967,-10.3419,35.0,9.58744,-4.63882,-2.05009,0.691508,-0.319702,-0.777459,-33.1012,26.4447,33.7407,6
Nordic walking,91.0,31.0,-3.38454,8.85935,1.92236,-0.0287207,0.0838082,-0.0475676,24.6562,-23.6438,-9.31974,36.125,-0.00241546,9.80682,-0.802762,0.0806805,-0.00444378,-0.0621521,3.05276,-25.8726,12.2859,34.8125,9.23654,2.7992,-1.32805,-0.0452471,-0.0125013,-0.0265904,-26.4955,-11.9532,3.74009,6
descending stairs,153.0,31.75,-5.33418,1.74984,7.07445,0.188571,-0.938193,0.532264,42.0554,-17.2463,-32.1915,36.75,1.34891,6.26053,-1.15396,-0.300764,0.0381941,0.00782324,-24.7691,-37.6327,12.4035,34.4375,2.27706,-8.04342,2.02516,3.20052,0.772912,4.04932,-31.5691,-21.7554,47.7521,3
lying,77.0,33.75,6.8826,2.55745,6.29254,0.0211567,0.0216341,0.0304585,6.95914,2.14339,-44.6579,37.125,1.28882,3.46576,8.68915,0.0232678,-0.036188,-0.00774496,30.6619,-3.14221,-26.9145,34.625,-0.479692,-9.3451,-3.86065,0.0139277,-0.00220182,-0.00664459,-12.7871,23.6136,-4.64732,2
Nordic walking,108.0,30.75,-8.09662,12.6957,2.49313,-0.845181,-0.00177857,2.46836,12.2542,-43.0861,-10.3578,36.0,1.43592,16.5184,-4.32213,0.283666,0.408231,-0.263616,-7.98298,-38.3389,-9.5758,34.75,9.55724,6.68047,-2.62231,-1.61176,-0.0756852,-1.56818,-37.1159,23.3932,22.5254,6
transient activities,133.0,30.0625,-14.2131,7.86005,7.92151,0.640073,-0.230744,0.215062,28.7017,-11.7292,-20.1748,34.9375,1.41993,17.8056,-8.85695,0.895368,-0.633818,0.274439,13.3587,-24.2392,9.32274,33.9375,11.0132,2.35394,0.699586,-0.35789,0.512081,-0.253301,-23.5679,3.85597,-0.190078,2
vacuum cleaning,101.0,35.4375,-3.52224,6.01491,6.16351,-0.0277083,-0.423527,-0.877804,46.6514,-24.7027,-22.4811,37.6875,1.11414,8.99816,-2.90956,-0.444703,-1.39341,0.483721,4.76903,-29.1852,36.1464,34.375,9.64198,0.337395,-2.38913,-0.17035,-0.17807,0.379576,-46.5788,-30.4685,21.4199,5
ironing,84.0,34.3125,-3.32204,-3.8403,7.43135,0.878762,-0.857404,-1.8359,-9.51744,-15.3676,-55.6522,37.625,-0.724191,9.40706,-4.57047,0.106622,0.379742,0.0235797,-1.30016,-34.8432,0.505546,35.0,9.77504,-0.962279,-1.41496,-0.0101274,-0.101245,0.138883,-38.7572,12.9535,36.7935,2
transient activities,115.0,32.625,-5.19943,6.98684,-5.37262,0.0347436,-0.0316971,0.238649,45.4604,-4.0156,12.0411,35.625,0.0992042,10.0469,1.32795,-0.0491293,-0.222608,0.171929,21.3319,-33.519,19.6477,33.5625,9.3051,2.64846,-1.51936,0.00517479,0.0443252,-0.0156842,-18.7025,-20.7232,-0.61912,4
rope jumping,176.0,28.5,0.993492,11.0024,3.5587,-3.411,4.07591,1.45263,5.88673,-43.2901,-10.0695,32.125,4.15066,16.7377,-4.00261,-1.71025,-0.444716,1.26809,-19.3852,-31.0767,21.1971,30.3125,4.31848,2.65528,-3.19131,-0.640983,-0.0462396,0.840401,-36.2534,-6.96299,34.4563,2
sitting,75.0,33.9375,-1.23189,6.79849,6.69551,-0.0215745,0.0252098,0.0057835,-1.25639,-20.2131,-20.7332,37.375,0.975428,9.29405,-3.76489,0.00789478,0.026798,-0.00299857,-3.44694,-20.186,6.25393,34.6875,9.50015,-2.59198,-1.56202,-0.0153857,-0.0408026,0.00788329,-13.8813,-4.3591,19.6952,2
vacuum cleaning,85.0,34.75,-6.4738,-6.52959,0.965821,0.0540608,0.316661,-0.146762,26.6718,46.6124,-8.04387,38.1875,2.61508,8.84627,-2.3785,-0.525595,-1.26753,-0.0265095,14.8864,-42.6887,13.0277,34.75,13.824,-1.51757,-6.27086,-3.77982,-0.443719,-4.7149,-42.8637,30.9915,13.4191,8
sitting,71.0,34.3125,-1.84676,-9.56268,1.04536,-0.0185076,0.00238545,-0.00494043,7.03369,23.8293,-15.0837,37.625,0.437632,9.88549,-0.0980687,0.03449,-0.0106628,-0.0113528,5.99711,-25.4496,-2.6425,33.9375,9.15891,2.6971,-2.71744,0.0140153,0.0270423,-0.00715784,-18.2968,15.7675,25.1534,8
sitting,90.0,33.5,-9.98959,0.817548,4.81408,0.64004,-1.7527,1.80704,33.0647,-1.50788,-10.6521,35.75,-2.23776,9.97003,-5.56774,-1.23728,0.554249,-0.0205249,2.30503,-26.2389,18.91,34.6875,9.9706,0.451737,-2.69518,-0.042744,-0.169816,-0.0611441,-8.3349,-4.85953,9.61086,6
ironing,88.0,32.875,-0.939346,8.89501,3.80627,-0.0567466,-0.036061,0.0200582,-30.5001,-71.981,-9.61487,36.1875,-2.28759,5.24613,-8.10888,0.0423213,-0.0433302,0.0185615,-7.49827,-31.1838,26.1578,33.8125,9.54906,-2.29136,-1.21608,0.0396437,-0.0205854,-0.0414098,-35.7252,21.5372,38.7169,3
walking,102.0,32.8125,-7.17132,1.667005,2.58268,0.680275,0.203086,-0.342375,43.3224,-25.328,-17.15565,37.625,0.1500923,6.44278,0.1595985,0.0936823,-0.09945055,0.2636604999999999,-6.672314999999999,-37.7363,-15.4218,32.0,-0.89872,-4.00001,-2.5089,-0.995203,-1.33954,3.16456,-36.6875,-17.5497,29.0987,7
transient activities,108.0,34.3125,-11.8928,4.00998,3.73565,-0.586179,-0.0567898,-2.57788,34.9063,-9.56794,-39.478,38.0,-0.571612,11.7747,0.380879,-0.113042,-0.171415,-0.0912509,20.1287,-37.3173,-5.29688,33.5,10.0601,0.734557,-4.85704,-0.287364,-0.332612,-0.919586,-46.3524,-1.82002,4.36764,5
standing,89.0,34.125,-8.64719,4.71193,0.241056,0.0219312,0.0124849,0.00176293,23.2606,-26.2708,1.25634,37.5,0.671157,9.10699,-3.73108,0.0202865,0.00362671,0.0417781,-9.53075,-24.5612,5.91055,34.8125,9.623270000000002,-1.56915,-1.37416,0.0027350999999999,0.005720405,0.0115182249999999,-19.12175,-16.804000000000002,36.3155,2
ironing,85.0,33.875,-7.02612,4.25493,5.6936,-0.663449,0.103275,0.0325088,21.4971,-50.4208,-33.8226,36.25,-0.995412,9.76308,-2.17584,0.0189387,0.0590434,0.125032,-4.07369,-40.1668,-2.91102,35.0,9.51133,-2.13893,-1.256,0.00954086,0.0199425,-0.00250977,-38.0467,11.2666,42.109,6
transient activities,93.0,34.375,0.730653,9.86746,-0.521074,0.0466917,-0.0275053,-0.0384777,-58.5925,-29.3502,28.5471,36.0,0.965652,5.00453,-8.86229,0.0156709,-0.148698,0.207157,-15.6585,-28.8069,25.2858,33.875,9.13324,-3.07541,-2.52752,-0.0235818,0.02352,-0.00650208,-33.7068,29.7207,42.9539,5
walking,122.0,31.4375,-9.7581,2.64342,1.30904,2.43721,-1.19139,0.555966,0.26892,-44.2485,-11.7515,36.3125,2.27139,13.2036,-4.10261,-0.123675,-0.167605,-0.183832,-7.01282,-39.6564,-2.16177,34.4375,15.9598,-2.14496,-0.803938,-0.359318,0.884658,-2.77215,-40.9614,4.45278,26.3234,2
transient activities,123.0,29.0,0.113537,0.0246169,9.85599,-0.0226396,0.0599728,-0.00647776,-22.0571,14.7423,-64.2109,32.4375,0.353806,8.72882,-4.12281,0.0197369,0.0397367,0.317163,0.635081,-27.0553,9.37104,30.5625,-3.19124,-2.29173,8.60938,-0.0155426,0.00715974,0.00912041,22.8508,12.183,-53.3344,2
vacuum cleaning,91.0,35.5,-10.9906,6.49158,2.00886,-0.60653,0.764236,-1.01247,26.1735,-13.0763,-44.5571,37.6875,0.219254,5.5461,-7.09641,-0.268821,-1.10137,-0.0959702,8.51324,-37.9474,20.2887,34.375,10.0463,3.78663,-1.9819,0.346796,-0.398636,0.191387,-26.9436,21.4148,3.98347,5
Nordic walking,128.0,30.375,-12.626,1.1041,0.61699,-0.208768,0.456492,-2.76361,62.803,-16.626,-4.76328,35.375,-0.376469,8.00596,-5.56636,-0.457383,-0.788719,1.22568,-7.07523,-54.8353,20.4937,34.125,0.497728,0.757742,-0.363085,1.32626,-1.21045,3.45704,-44.2316,-21.2808,20.3819,2
sitting,76.0,31.6875,0.0463896,8.96397,3.89777,0.0206313,0.0138582,0.0218446,0.0617092,-20.4577,-16.1218,34.5,0.728208,9.23019,3.35549,0.0454163,-0.00973602,-0.0149032,3.16099,-18.2626,-8.22999,32.5,8.41742,-2.92811,-1.41668,-0.000316213,-0.00092423,0.0602877,-22.1553,-0.473264,14.8532,3
transient activities,112.0,30.75,3.02624,9.22418,5.90439,-0.280433,1.5589,-0.46198,-19.0529,-18.0893,-12.5212,35.6875,1.98632,9.32434,-4.36621,0.294275,0.418354,-0.1016,-0.417868,-26.4771,11.0719,34.25,9.59024,-1.14122,-2.61202,0.109162,-0.0283094,-0.0728088,-25.016,2.84747,13.3029,2
lying,72.0,34.8125,0.721926,7.27283,6.29981,-0.0150663,-0.0241767,-0.0299853,-9.75398,7.8366,-32.2753,36.5625,-0.291807,1.59379,9.51846,0.0828744,0.00256527,-0.0809593,38.6585,5.48505,-28.6767,34.125,-0.492302,-9.22734,-4.32459,0.0440714,-0.0201473,0.0105967,-14.2947,27.5786,-5.7656,5
walking,122.0,31.75,-15.0027,-1.85866,2.40029,-5.33184,-0.685586,4.95715,41.4762,0.443506,-25.8606,36.5,0.357251,5.42684,-2.40829,0.224673,0.270882,0.0955082,13.8459,-23.014,32.3764,34.5,9.58709,0.777668,-0.462943,0.0437761,0.156034,-0.853476,-40.2665,-9.08303,5.00719,2
sitting,79.0,34.875,0.307132,7.699,-5.75439,-0.3925,0.302934,-0.206515,5.74108,-17.0347,12.8567,36.8125,0.583779,9.52478,2.30645,0.0675,0.0221514,-0.043864,0.871431,-23.9678,-5.50666,34.125,8.64392,-3.17491,-3.92115,0.0236754,0.00889925,-0.00021292,-24.9473,2.44091,21.316,5
ironing,85.0,34.3125,-1.42996,3.29386,4.97243,3.36745,-0.624559,0.261366,21.895,-59.3495,-26.628,37.625,1.46189,8.75487,-5.30316,-0.253599,0.0461887,-0.0140075,-13.7397,-33.2161,2.40282,35.0625,9.69847,-2.12943,-2.56619,0.348051,0.00799019,0.22435,-33.498,15.8038,40.8656,2
transient activities,110.0,30.875,-2.85587,-6.08486,7.17649,-0.0203687,0.0190226,-0.00693445,28.2787,30.2585,-25.0081,35.4375,0.539096,9.76932,-0.521783,0.0103851,-0.0056615,-0.0169478,18.8448,-33.1633,13.9882,31.4375,9.21885,-0.368467,-3.97126,0.0197642,-0.00499318,-0.0192592,-31.2622,17.3031,20.9929,8
cycling,131.0,27.9375,-1.33952,4.14853,3.04654,1.51621,0.436611,1.16052,43.9727,-12.902,-33.4395,33.25,-0.873375,2.2873,-5.09212,0.223551,0.479012,-0.626536,-5.84434,-26.8603,37.3284,32.75,8.63138,-3.27936,-0.408977,-0.0856953,0.177273,1.51511,-43.2657,0.914561,23.3808,4
lying,76.0,31.4375,6.95391,2.1392,6.25653,-0.0218351,-0.0108105,0.0037817,7.50532,3.10144,-45.4639,33.9375,0.84844,-0.480197,9.6233,0.0297526,0.00506333,0.0165745,32.1591,9.10356,-27.3655,31.9375,0.725415,-9.84326,0.438241,0.00773815,-0.00784084,-0.0216808,-15.6567,18.0351,-9.01561,3
running,196.0,30.8125,-16.239,-1.31734,-1.77669,2.72307,-1.56203,-4.36976,57.7599,11.5675,-13.0124,34.1875,0.601776,9.54898,0.331929,0.251795,-0.578159,0.0484204,9.91216,-46.3747,13.578,31.6875,9.89717,-1.60163,-2.25871,0.811899,-0.0966959,0.0544375,-88.6668,18.3391,12.5635,8
transient activities,126.0,29.0,7.68197,-1.62296,6.24164,-0.0501329,-0.0319923,-0.0181616,-14.3345,-6.38087,-30.387,32.9375,-0.724561,9.41573,-3.29271,0.0614388,0.0039115,-0.00122738,12.6273,-24.5235,18.6272,32.125,9.67898,0.239852,0.235949,-0.0391045,-0.0106348,0.013618,-19.1733,3.44997,2.12144,2
lying,85.0,31.5625,7.32781,1.37783,6.30319,0.00322509,-0.015451,0.0014524,-3.52925,23.6671,-54.8371,33.3125,0.657619,-0.14098,9.58002,-0.014289,0.015924,0.0041462,46.2136,13.0537,-46.2691,32.0,0.00266081,-7.38624,-6.99362,-0.00882504,-0.0208922,-0.00687975,-18.9907,43.6603,-2.27852,1
cycling,120.0,34.4375,-3.60427,3.63769,7.55585,-0.621779,0.607332,-0.301626,32.4845,-17.2534,-34.5709,38.0,0.27152,5.85899,-5.35404,0.454706,-0.297317,0.116823,-3.12542,-21.2798,31.2524,34.3125,9.66428,5.89342,-3.96696,-0.206618,0.303406,0.161854,-33.2957,-12.3305,22.7221,5
ironing,74.45454545454545,33.6875,-3.06711,10.5076,-0.15676,-1.51798,0.454407,-1.02017,-22.354,-67.6695,-7.51397,36.5,0.664821,9.45298,-2.68685,0.146038,0.760588,-0.0600404,-11.8483,-36.2681,-3.55126,32.75,9.22596,-0.484621,-3.70034,0.347369,-0.137665,-0.149618,-28.3277,-3.61357,50.2449,7
walking,126.0,32.875,-4.96836,1.76101,0.190655,-0.359462,-0.814107,2.98995,58.8892,-36.9462,-23.2226,37.125,1.79642,7.43218,-0.297803,0.0253831,0.118191,-0.260082,3.40146,-60.207,44.1804,34.4375,8.36495,-0.527821,-2.39685,-0.728538,0.217541,-0.522506,-65.4343,-27.8449,5.87936,1
Nordic walking,127.0,29.625,-4.17131,2.05873,0.240077,-0.522212,-0.120728,2.6768,10.3412,-42.7423,-19.9359,34.875,-1.40049,5.33592,-0.000418436,0.0286725,0.361072,-0.0604197,-4.36114,-39.7626,-9.26051,33.0,9.26108,-0.723033,-2.42504,-0.443049,-0.149516,-0.532287,-39.6961,18.6291,22.38,4
running,140.0,33.8125,8.70086,1.59651,2.28184,0.495596,-1.35096,-1.62871,18.5028,-41.3149,-17.4677,36.5,0.440645,-0.358166,-0.335764,-0.464124,-0.766857,0.405899,-8.07523,-38.5914,-11.5491,34.0625,28.2711,23.292,-14.7278,2.74752,1.67099,7.89284,-37.0116,27.4906,16.7059,5
cycling,126.0,29.125,-10.5186,8.27516,10.9005,-0.375135,-0.430869,0.128494,45.0541,-1.58812,-36.339,33.4375,-0.867928,-0.56879,-9.8067,-0.164647,0.146794,0.973201,18.1629,7.3886,40.0828,32.4375,0.0210709,1.17623,-0.100443,0.259237,-0.324154,0.885853,-19.3675,-26.7831,-5.50239,2
ascending stairs,167.0,33.9375,-7.78645,-2.00029,1.39273,3.04537,0.350421,-0.918805,31.7399,14.1984,-11.5321,37.9375,0.618498,7.51195,-0.20324,-0.451099,-0.678911,0.328551,12.8931,-25.3125,-7.10743,33.875,13.7608,-0.145594,-2.18953,0.943585,1.12344,1.92135,-31.1871,17.9327,17.4466,8
descending stairs,112.8181818181818,34.125,-8.73802,-3.03559,3.57575,1.4108,0.773347,1.00707,55.6009,-31.76,-26.1309,38.0,0.562754,6.61369,0.573089,-0.560707,-1.69411,0.292516,-21.8547,-43.1418,16.1588,34.0625,9.28094,-19.9488,-0.723352,-0.0364104,0.394496,1.12498,-60.6057,3.49753,-5.19142,8
cycling,130.0,31.25,-6.27908,0.535408,6.21767,0.070591,0.188397,0.611379,26.012,-26.9684,-47.2284,35.875,-0.0686188,7.81752,-5.44401,0.177125,-0.151005,0.561166,-10.6122,-41.7472,12.4219,32.0625,11.9781,0.166002,-1.78526,0.462727,0.970389,2.02499,-43.7123,-9.79254,8.64114,8
transient activities,114.0,28.875,-4.83703,8.55356,0.400631,0.00706449,-0.0307981,-0.0115269,27.6593,-30.8915,-29.7541,34.1875,0.117177,9.77878,0.670892,0.0080292,-0.0119088,0.00429776,19.0345,-37.91,-16.4405,32.75,9.36744,2.5649,-0.630646,-0.00280941,0.00731817,-0.00817483,-36.3771,-11.7661,-12.6056,4
lying,76.0,33.6875,6.95631,2.48065,6.25542,-0.04357,0.0193481,-0.0105694,7.0702,2.02816,-44.6604,36.9375,1.40272,3.72872,8.65164,0.0394602,-0.00350732,-0.0360991,30.5887,-4.13868,-27.6524,34.5625,-0.54814,-9.38452,-3.62957,0.0264442,-0.012898,0.0208589,-12.8984,24.0474,-3.77533,2
transient activities,116.0,33.5,-7.82509,5.40443,2.02145,-1.49067,0.587289,-0.170734,79.8354,-1.29183,12.2191,37.125,1.06233,9.15445,-2.09786,0.201334,2.28368,-0.391232,-33.7079,-45.2272,32.3604,34.875,8.93365,1.5674,-13.0162,3.64455,2.16952,1.87289,-35.4127,-88.9248,22.9302,1
vacuum cleaning,97.0,34.75,-12.5723,-6.64627,3.76142,1.76096,0.46306,-0.0253203,25.0533,36.0183,-20.1809,38.25,4.16995,5.71888,-7.49005,-0.510405,0.541818,0.118526,4.02828,-19.1031,40.4551,34.75,9.59895,-1.81158,0.440807,0.000153788,-0.0239296,0.181385,-14.8887,20.2135,18.7778,8
ironing,92.0,34.3125,-3.62336,8.7078,5.96047,-1.2521,0.438631,0.225327,-15.6497,-47.06,-25.9498,37.6875,0.142693,8.31082,-4.78353,-0.0619932,0.0830758,-0.0313844,-8.83011,-31.3952,5.29907,35.125,9.5206,-1.84811,0.324461,0.071935,-0.0501207,-0.0360876,-43.5967,2.40733,29.5414,2
vacuum cleaning,107.0,33.6875,-8.0113,7.24399,3.89834,-2.00813,-1.04501,0.130792,44.9695,-13.8231,-32.2548,36.0,-1.99331,0.643058,-9.32765,0.117576,-0.194099,-0.497777,16.5535,-11.0598,46.4188,34.4375,9.58734,1.89105,-1.97484,0.0431663,0.0665332,-0.0862723,-48.7448,2.02912,3.07827,4
vacuum cleaning,107.0,33.6875,-0.480915,3.1276,8.41259,0.359325,-0.375386,-0.445876,1.17324,-16.452,-36.3496,36.0,-1.18771,8.96428,-3.45452,0.0555775,-0.273437,0.0772039,1.49858,-32.6494,11.3265,34.4375,8.20756,6.68373,-6.64948,2.90255,-0.0559447,2.48025,-23.1195,11.8731,20.035,4
cycling,134.0,28.4375,-8.34774,-2.85582,2.81124,0.618588,0.1092,-0.23633,54.8478,27.4903,-2.7357,33.8125,-0.433501,4.44699,-8.4599,-0.307355,-0.338559,0.129238,24.8813,-12.5319,50.2922,32.75,8.53615,2.52371,0.403003,-0.151831,0.109017,-1.66659,-28.5718,-25.7734,-2.77546,4
running,166.0,33.8125,7.30734,2.34639,0.0646594,0.0322268,-0.501351,-0.197686,13.9791,-41.6995,-25.7239,36.4375,0.836979,-0.816239,-1.06279,0.415515,0.463033,0.307378,-10.1378,-39.0317,-10.9969,34.0625,5.78034,17.2475,-5.85237,-1.26937,-0.692128,-2.66881,-32.0956,37.0339,17.9886,5
walking,113.0,34.625,-5.422995,4.66206,1.7328,0.9383275,-0.4057739999999999,-0.387488,42.0485,-26.74505,-11.1078,38.25,0.501349,7.89673,0.955015,-0.00962782,0.449953,0.0605243,-5.08376,-38.4418,-13.5032,34.1875,21.6853,0.0565321,-5.11951,2.36243,1.48337,7.0527,-39.8158,22.8757,19.6799,5
Nordic walking,129.0,30.8125,-1.00275,-7.65277,3.20685,0.56137,-0.176597,0.167317,18.3311,54.8577,-34.5859,33.875,-1.98486,11.2228,1.59614,0.210533,0.385103,0.152561,-4.61227,-58.2212,15.2363,31.75,12.966,1.10616,-1.43366,0.579612,0.800034,1.91894,-39.8059,30.8369,12.7209,8
transient activities,145.0,30.1875,8.42248,3.73548,3.61752,-0.808449,-0.153953,-0.193273,-37.5896,-19.1136,-1.55722,33.625,-0.635726,8.71212,-1.50765,0.164813,-0.415976,-0.0566491,-10.585,-37.7797,13.354,33.0,10.3117,-0.24085,2.83092,-1.49112,-1.36102,2.50765,-35.8053,-33.7874,0.746274,1
walking,97.0,31.6875,-10.2245,2.76707,1.99441,0.19501,1.42317,-2.75136,50.2753,-3.66007,0.349582,36.4375,2.07985,7.08768,-0.988526,0.0740899,-0.139974,0.293989,-6.61175,-35.7144,21.8628,34.875,1.39634,-0.644351,-1.38709,0.392871,0.121475,1.7569,-14.5067,-42.3889,14.3131,6
transient activities,101.0,31.3125,-1.88066,7.36017,5.29835,-0.454531,0.754283,0.154018,14.8325,-26.6004,-18.5994,36.25,1.67465,9.09536,0.585166,0.223311,-0.0598995,0.00718307,2.58767,-26.2395,9.60565,34.8125,9.83112,-0.131383,-0.917874,0.00922585,-0.0165804,0.00029784,-27.7626,-0.173433,4.00563,6
transient activities,131.0,30.25,3.25876,8.22822,0.830895,0.466738,0.928731,0.368883,-6.39398,-60.3963,4.7,33.625,-0.123773,9.31639,-0.996971,0.302511,0.820448,-0.115811,-9.86043,-47.8724,26.8349,33.0625,12.6778,3.9021,-4.19383,0.0238943,-1.60806,3.54993,-61.5416,-12.8724,14.6717,1
Nordic walking,136.0,33.0,-5.31349,18.9967,5.20767,0.401695,-0.529319,1.14486,19.819,-42.7445,-9.06287,38.375,3.61508,23.2176,1.77477,-0.702062,0.394086,0.211937,-6.61227,-37.2224,-15.6358,32.4375,86.7707,37.3351,43.5536,-2.87358,0.337633,2.54515,-23.702,33.696,32.2052,7
running,167.0,33.8125,-11.5467,26.3291,13.4798,1.95732,-1.40583,-3.35194,44.3511,-29.9152,-21.2637,36.375,-1.82781,24.1797,-3.32197,0.803441,-1.14187,0.0817863,-0.299677,-41.8938,35.1962,34.0625,2.22634,-0.201143,-5.1631,-0.0247212,0.663386,1.86328,1.66998,-45.8925,16.6434,5
sitting,71.0,33.4375,-0.0847034,8.59145,4.55135,0.00148222,0.0184886,0.0200728,4.0886,-21.6843,-19.7885,35.75,0.59693,9.59427,1.4546,0.0636853,-0.0455374,-0.0248232,3.98216,-24.7269,-6.04472,34.6875,9.51158,-1.02555,-2.7679,0.0304152,0.0598114,-0.00365642,-18.2747,-3.83965,12.695,6
transient activities,142.0,34.9375,-3.38457,3.83331,8.4052,-0.07965,0.0868729,0.0345903,3.73783,-6.02828,-18.1767,37.8125,3.90421,8.87832,-2.58757,0.00067732,0.0534611,-0.0216642,-5.36918,-21.8048,-3.87031,34.0,6.42273,4.90449,-5.92355,-0.0306548,-0.0140341,0.0269999,-28.4672,-6.52695,20.463,5
ironing,101.0,33.375,-3.23893,2.79844,7.37171,-1.74978,1.3359,0.927969,-13.9564,-34.6605,-83.9314,35.25,-0.861533,9.07228,-4.02978,0.0252533,0.122682,-0.415119,-15.6803,-60.9397,-1.46398,34.0625,9.5193,-1.4461,-2.41791,-0.0315416,0.0792575,0.152335,-50.8057,-4.62155,54.9,1
transient activities,125.0,32.125,-7.99727,5.38199,3.59693,2.62554,-0.30827,0.107301,32.5445,-13.5225,-18.0584,35.5625,1.19906,9.70351,1.19411,0.144384,-0.509473,-0.161034,5.38713,-26.3204,-11.6661,33.5,9.23825,1.45113,-3.63504,-0.0753197,-0.000815092,0.0482752,5.87418,2.5629,16.4602,4
ascending stairs,149.0,33.5,-9.51268,4.53997,1.46027,0.803927,-0.474916,-1.11761,44.514,8.05507,-13.3579,37.75,1.79212,9.11584,-1.89091,-0.0140188,-0.349034,-0.129531,14.1815,-25.1265,16.0252,32.375,9.52867,-0.487481,-3.58145,-0.0500121,0.23341,-0.280312,-28.1949,-21.6849,-7.03384,7
transient activities,112.0,33.8125,-14.7687,4.92178,5.57537,-0.542178,1.61012,-4.96762,92.2594,5.71,12.4994,35.875,-3.0451,10.0926,-4.5373,-0.0540468,-0.578753,0.18494,-2.73722,-61.889,54.9944,34.8125,15.0339,-1.6868,-9.73047,0.568568,0.979202,-2.89801,-19.0456,-77.6607,-55.5592,1
rope jumping,181.0,30.25,-5.90412,2.16761,-1.82608,-0.504476,2.30968,4.20191,51.5345,-44.855,-9.68336,33.8125,1.73587,-6.23277,0.210168,-0.316321,-0.277777,0.158359,-36.9292,-56.336,12.5614,33.1875,11.1309,0.275592,-5.26769,3.02003,-0.0368136,2.53116,-50.2024,-32.8889,38.2548,1
running,136.88,30.9375,1.17607,-16.3286,-1.88855,2.17279,0.164951,-4.1992,16.3794,38.4621,-27.1335,34.125,1.40257,1.3343,-0.168955,-0.342013,-0.98312,-0.110355,-7.7868,-39.2455,-12.8124,31.75,10.0469,66.6044,-106.872,-1.68963,-0.315124,4.376,-38.7161,-20.7158,12.6427,8
transient activities,171.0,33.6875,-10.2208,-1.37962,0.776859,0.492511,1.25095,1.05144,19.472,22.0293,-43.3129,37.875,0.626108,13.1294,0.824104,0.496769,-0.374658,0.685916,-2.00389,-33.6507,-17.3161,33.6875,16.3151,2.06247,-4.87831,0.757982,1.42071,1.89687,-42.7713,-5.09702,45.0898,8
