activityID,heart_rate,hand temperature (°C),hand acceleration X ±16g,hand acceleration Y ±16g,hand acceleration Z ±16g,hand gyroscope X,hand gyroscope Y,hand gyroscope Z,hand magnetometer X,hand magnetometer Y,hand magnetometer Z,chest temperature (°C),chest acceleration X ±16g,chest acceleration Y ±16g,chest acceleration Z ±16g,chest gyroscope X,chest gyroscope Y,chest gyroscope Z,chest magnetometer X,chest magnetometer Y,chest magnetometer Z,ankle temperature (°C),ankle acceleration X ±16g,ankle acceleration Y ±16g,ankle acceleration Z ±16g,ankle gyroscope X,ankle gyroscope Y,ankle gyroscope Z,ankle magnetometer X,ankle magnetometer Y,ankle magnetometer Z,PeopleId
transient activities,123.0,34.625,-7.92102,2.75862,3.0681,0.991785,-0.287391,0.510286,52.3503,-9.11811,-16.0255,38.3125,2.71649,7.41302,-2.68177,-0.0583702,0.690166,-0.116407,-5.78453,-46.3023,5.00816,34.3125,9.16427,-4.93707,-2.39988,-1.10375,-0.432555,-1.05816,-43.8342,13.4182,18.9675,5
walking,122.0,31.4375,-9.78275,4.83383,0.146661,4.7156,-1.05216,-1.38096,56.871,-10.3048,-12.6125,36.3125,-1.73264,5.69826,-2.25343,0.101216,-0.250969,0.205715,-5.72684,-45.6442,24.6942,34.4375,20.9121,-3.63076,-3.98545,2.43718,-1.76283,7.15164,-45.0503,14.8896,23.8688,2
Nordic walking,114.66666666666669,30.6875,-2.66722,2.12092,0.0314725,-1.38278,1.43684,2.96652,40.3374,-39.2532,-16.4746,36.0,-0.732569,2.64912,-1.64459,-0.0372923,0.582035,-0.118462,7.19605,-51.1889,26.5589,34.6875,11.3459,1.15754,-1.83649,-1.12642,-0.160667,-0.449114,-60.4481,-14.0083,-1.34109,6
vacuum cleaning,92.0,34.1875,-1.45432,4.38605,4.04469,-0.598238,0.895816,-1.09752,21.0199,-36.2554,-44.4061,37.3125,-0.616677,9.43142,-0.928833,0.163012,-0.00858946,-0.329855,-4.84262,-53.2973,1.24731,33.125,9.35058,0.61383,-3.47434,0.40919,0.255696,-0.233993,-70.3873,7.98714,41.9991,7
cycling,131.0,31.125,-6.51057,6.7568,5.88532,-0.285686,-0.238789,0.0924122,45.3979,-12.4768,-26.2272,35.75,0.169888,7.92317,-6.40806,-0.147292,0.208063,-0.365925,4.20955,-26.4482,28.5127,32.0,8.58473,0.450146,-1.43593,-0.22149,-0.160631,0.181883,-22.8169,27.0118,7.1118,8
rope jumping,142.0,28.375,-1.32741,4.29328,2.27648,2.56575,0.423995,-1.15583,12.916,-42.0244,-4.81288,32.0625,-0.943231,2.83332,-2.34598,0.224977,-0.564452,-0.0134313,-18.2976,-29.7734,21.3379,30.25,15.0381,-2.43068,2.35273,-1.75299,0.0329347,-1.81961,-37.5237,-5.67243,32.0049,2
vacuum cleaning,103.0,34.125,-6.68761,4.02467,5.69945,-1.63004,-0.287263,0.16437,31.343,-9.37114,-29.7608,36.6875,2.66789,9.06651,-3.1914,-0.271207,0.236056,-0.243353,8.93183,-28.2789,9.37936,35.1875,9.46011,-0.336739,-3.39014,0.0935855,-0.0799874,0.119661,-49.9483,10.5859,2.92228,6
transient activities,114.0,29.875,-4.63885,1.88888,2.04255,0.215912,-0.74999,-1.37315,30.6191,-39.1149,-28.5291,35.0625,-0.900319,13.8689,-1.91642,-0.535763,-0.137532,0.0677812,8.65074,-47.351,5.11455,33.0625,19.7292,-2.49737,-2.38386,-1.24952,0.11427,-3.00465,-37.6215,-32.3352,20.1771,4
ascending stairs,143.0,32.5625,-12.6665,1.71087,4.77097,0.109219,0.0200868,0.36914,58.8293,-6.73785,-21.9585,35.3125,-1.19685,15.461,-0.494291,-0.280233,-0.527087,0.095154,6.61153,-46.008,25.9614,33.375,10.103,-2.21196,-6.7292,-1.6839,-0.263227,0.275539,-29.4646,-22.164,27.2856,4
cycling,124.0909090909091,29.125,-5.68267,1.20061,4.76184,0.102667,0.0427709,-0.282815,42.9831,1.11921,-34.4345,33.5,-2.44362,0.721348,-9.10374,0.14974,-0.129122,-0.261329,17.2925,6.65131,38.3525,32.5,16.7155,-1.40197,0.627015,-0.48497,0.358358,-1.79589,-39.6735,-4.12363,3.81745,2
ironing,85.0,34.3125,-3.99915,6.4108,7.57906,0.398162,-0.313696,-1.25725,-4.14607,-52.5727,-29.96,37.625,-1.71691,9.18398,-4.62645,0.194336,0.494241,-0.268227,-6.83238,-33.1282,4.22384,35.0625,9.73855,-1.84761,0.0951561,0.515911,0.279815,-0.419392,-40.7309,8.53101,34.4107,2
standing,74.0,33.0,-8.98762,3.39872,1.58745,0.00110056,-0.0243517,-0.0464917,31.4229,-11.9649,-5.33608,35.625,0.849632,9.73201,-0.322431,0.108789,0.0406276,-0.0933638,-3.71225,-31.1535,-1.97265,32.3125,9.64573,-0.424225,-2.11423,0.0281959,-0.0127889,0.0358315,-2.75242,-5.27756,5.94335,7
ironing,100.0,33.625,-3.9876,9.66829,-1.47629,0.465692,-0.320449,0.227436,16.7882,-71.7297,14.2159,35.6875,0.0762354,8.83135,-5.79317,0.0889906,-0.114007,-0.0394707,-7.76392,-43.1341,4.9764,34.3125,9.78203,0.58407,-0.151026,-0.021774,-6.69893e-05,-0.00277983,-48.1087,7.37394,36.263,4
cycling,104.0,28.875,-6.54209,1.00207,7.25132,-0.468435,0.161323,-0.138546,50.6001,-15.614,-33.9614,34.125,0.319661,7.77156,-6.48229,0.0421483,0.0175034,-0.369101,-7.1509,-26.9506,46.3441,32.75,9.63793,2.29457,-0.278888,0.0195629,0.0413725,-0.015674,-31.2082,-19.6736,12.8097,4
ironing,84.0,32.75,-6.08663,7.18081,2.77276,-0.107384,0.450934,0.182183,15.4936,-25.8865,-35.9152,36.0,-3.32354,9.01701,-2.25432,-0.106228,0.0226375,0.0241178,13.2321,-31.1601,-3.19147,33.6875,9.61679,-0.714029,0.858664,0.114749,-0.0152896,-0.0537663,-37.5539,12.7442,32.6967,3
running,166.0,28.25,-6.67351,13.3424,-4.53093,-5.33935,2.46702,6.39578,5.40542,-47.3063,-1.78825,33.3125,5.54846,27.2872,-7.96111,0.292464,4.15645,-1.32488,-13.508,-40.216,7.03493,33.875,26.5292,7.90466,1.86618,-0.183537,0.478499,-1.71599,-37.7333,-7.8275,33.906,6
transient activities,142.0,32.5625,-7.35198,5.4413,-6.13091,1.08212,1.16225,0.766326,13.4456,-44.241,27.4416,35.375,0.736556,9.06405,1.07165,-0.0668739,-0.0516877,0.119467,-9.60165,-47.312,-4.60096,33.375,9.23152,0.160203,-3.6271,0.0752178,0.0181175,0.0433348,-60.7751,14.6034,46.9893,4
transient activities,116.27272727272728,33.75,-4.34975,7.03387,0.605494,0.195708,1.2074,0.187165,18.8218,-54.5479,-13.8109,35.8125,2.90871,9.33197,-2.80069,0.143281,0.935251,-0.303821,-18.3905,-49.5669,-13.2572,34.75,9.86102,-1.14544,-2.3005,0.383553,0.186113,0.207996,-55.4475,-16.3915,56.2978,1
transient activities,165.0,33.75,1.52943,9.20048,1.95633,0.0392868,0.0359081,-0.00895262,-5.42923,-31.9466,-37.2454,36.375,-0.258852,9.68836,-1.73633,0.0531712,0.0650247,-0.02063,17.027,-41.4186,-7.19282,34.8125,9.36167,-2.97458,-1.09799,-0.0109557,0.0175333,0.00686655,-37.9963,39.4976,-3.90038,1
cycling,131.0,31.6875,-5.90375,5.53221,9.47787,-0.0864201,-0.186078,-0.302699,44.669,-20.9213,-45.917,36.375,-0.0739034,5.9549,-8.03235,0.0377092,-0.102356,-0.36286,-0.188461,-22.9191,60.9694,33.875,15.2697,2.54133,-2.26791,-0.351766,0.334201,-1.43183,-59.0154,-29.9491,6.05198,1
cycling,135.0,31.4375,-1.90258,3.16061,6.62076,-0.0928339,-0.0922574,-0.262988,61.6373,-7.68835,-42.9598,35.8125,0.0763905,6.28386,-9.42465,-0.34646,0.0830137,-0.365437,11.0649,-11.9617,68.0194,33.6875,13.7879,2.50835,-1.74265,-0.333747,0.250893,-1.05839,-53.9434,-32.1454,-8.37127,1
vacuum cleaning,100.0,35.4375,-5.48751,2.59221,3.56696,-0.0158063,1.12243,0.332903,52.1679,14.4689,-17.743,37.6875,1.17088,9.40745,-3.60684,0.271881,0.203396,-0.0279928,5.36353,-27.7903,37.8346,34.375,9.67247,0.909578,-2.73967,0.0456224,0.0588403,-0.324235,-46.1886,-30.2272,22.5557,5
sitting,97.0,32.0,0.373071,9.35382,-3.10335,0.0481147,0.00770391,0.0236761,40.9946,-39.9154,43.0314,33.75,1.5415,8.30382,-5.14537,-0.0371849,-0.00711789,0.00572504,10.3516,-22.7216,61.9877,32.4375,9.64438,1.84706,-1.27937,0.00192919,-0.0317331,0.00249975,-61.5907,-70.4722,-51.7925,1
transient activities,143.0,30.8125,-4.7661,-2.31634,6.86576,1.17768,0.664993,-0.841963,10.0197,11.9873,-40.8706,34.1875,-1.70617,10.9612,2.02797,0.370158,-0.0406399,0.210859,4.50596,-30.5466,-8.96913,31.8125,12.1393,0.884208,-1.51794,0.499278,0.747446,1.83,-39.8352,1.38595,22.9669,8
transient activities,106.0,30.8125,-2.64063,-6.20311,6.87222,0.00799012,0.0885875,-0.0193591,27.5286,30.4228,-24.7451,35.375,0.618856,9.80751,-0.4043,-0.000781895,-0.0677834,0.0779453,19.0767,-32.399,14.8315,31.375,9.22455,-0.332104,-3.77848,0.0393069,-0.0383521,0.0379843,-31.3985,18.0845,21.7007,8
transient activities,109.0,32.75,-16.286,7.97156,5.85026,0.0264144,1.57333,-4.45751,55.2652,19.0048,-38.9051,36.6875,-1.64932,9.96941,0.173617,0.307122,0.0823485,0.170388,35.0085,-55.9434,15.358,35.0,19.8158,11.0028,-9.76018,2.55528,0.303588,6.74201,-51.991,-7.11129,-7.98545,6
rope jumping,166.0,28.4375,4.08575,1.86549,-5.60113,-7.39633,2.70197,-2.53181,17.5733,-39.9482,-18.0369,32.125,-1.97144,-0.286621,-2.0447,-0.180299,-0.141714,0.518069,-15.9837,-31.3182,22.9644,30.3125,6.08514,-0.345526,0.279905,-1.44435,0.148188,1.61131,-37.3191,-3.16843,34.0104,2
transient activities,86.0,34.4375,-8.03258,-1.63567,-4.6932,-1.2557,-0.93542,0.465862,24.5576,25.2275,61.0496,37.9375,3.98716,-5.31335,-7.49622,0.0267699,-0.043314,-0.12196,-25.2883,11.4703,33.4227,35.1875,9.88921,-0.811437,-1.37613,0.26477,0.00915197,-0.0050902,-56.0467,0.913075,25.5426,2
Nordic walking,129.0,34.625,-0.638913,3.38973,-0.558224,-0.157448,0.903949,1.49467,24.1772,-37.8952,-18.0249,38.375,-0.512896,4.57429,-0.833723,0.205479,0.122497,0.2317,12.8017,-35.7878,23.6904,34.25,7.7637,-1.62608,-2.28043,-0.482436,-0.393648,-1.1113,-38.0645,-20.0974,15.0554,5
transient activities,105.0,34.4375,-4.84603,-0.82271,-0.106696,1.7045,0.490475,0.213808,25.8855,-19.9894,-13.675,38.125,0.0518131,4.94723,-1.09575,-0.163514,0.29537,0.238877,-6.4946,-25.2712,20.6763,34.5,10.5664,0.296711,-2.76529,0.339679,0.310636,0.725805,-38.6631,14.9817,-18.1761,8
transient activities,147.0,28.875,-9.93914,4.2094,2.30172,1.97722,0.136886,-3.7623,23.791,-36.5055,-9.1599,32.375,-3.73974,6.98957,-7.13411,-0.442847,-0.518996,-0.156993,-3.86672,-35.0918,12.6015,30.5,17.7905,-1.66729,-4.91721,-0.576163,0.838526,-3.57428,-32.6137,-26.3305,20.8519,2
ironing,89.0,35.3125,-0.373181,10.7645,1.22978,-0.394924,0.0216619,0.23476,-9.58199,-101.238,-9.04228,37.375,2.10032,9.49193,-1.80911,0.187126,0.293596,0.310121,-15.8333,-38.6942,-9.4874,34.4375,9.39569,-0.87168,-2.9244,0.151031,0.000451731,-0.0558864,-41.2111,26.7371,39.3851,5
ironing,88.0,34.75,-8.01941,-6.56311,4.32967,0.307956,0.261318,-0.16278,9.29051,22.4476,-45.0008,37.875,1.83976,9.10912,-2.85805,-0.0444449,0.12993,-0.0695843,-9.98035,-39.0439,-4.93255,34.6875,9.61051,1.05839,-2.31674,-0.0108131,-0.0587004,0.0203313,-35.7225,-25.6751,-3.08439,8
transient activities,118.0,34.6875,-2.76089,4.77046,7.68012,0.0154945,-0.0459742,-0.0812613,14.2928,-23.9751,-32.656,38.25,0.764699,9.46686,-0.594155,0.0543162,-0.0671982,-0.0803603,-4.3,-32.04,3.24546,34.375,9.70727,-0.659662,-1.22458,-0.0211975,-0.00825952,-0.00679384,-23.0466,8.13419,19.4723,5
cycling,114.0,29.625,-4.10164,5.37231,5.92607,-0.467931,0.526472,0.270157,-3.48875,-21.3926,-20.4889,34.5625,-0.296548,1.46141,-9.99655,-0.495584,0.131603,-0.803136,-11.4113,-14.7447,14.5983,33.375,10.6921,-1.16359,-0.709691,-0.480159,-0.238117,0.270278,-25.3457,18.1225,27.208,2
transient activities,127.0,33.5625,-6.32581,2.17174,6.71179,0.13593,-0.0860649,0.0243028,4.0234,-13.6081,-10.2574,36.75,2.57819,9.45752,-1.10336,0.00944212,0.0254547,-0.0499934,-6.21063,-13.9035,-7.02312,35.125,7.00832,4.89386,-5.0685,0.00907046,0.00244193,0.0288344,-22.1156,-7.07773,28.4286,6
lying,60.0,30.8125,0.515223,4.48683,8.53838,-0.00743084,-0.0141788,-0.00616608,-6.12607,15.7087,-33.1178,33.5,0.656734,2.11667,9.34034,-0.0174681,-0.0190018,-0.0100232,35.0104,4.46345,-32.9264,30.625,-1.03039,-8.76358,-4.91183,0.00842078,0.00893945,0.0265304,-12.0601,29.7804,-7.17862,7
running,174.0,28.0625,7.77149,-0.636575,2.08302,-0.37515,0.469527,2.51812,6.83091,-46.0134,3.97523,33.1875,0.989942,1.10257,-1.22114,0.606678,0.89717,0.271846,-15.4041,-39.49,-3.55771,33.8125,8.11273,22.7051,-6.44117,-1.31119,0.282221,-3.50266,-31.3493,32.3987,30.4778,6
sitting,72.0,31.8125,0.515521,6.93884,6.95213,-0.0526838,-0.0245749,-0.0204623,1.7788,-20.1131,-25.2803,34.6875,0.959829,9.04199,3.47646,-0.0385653,-0.0664055,0.0164303,3.16649,-18.3723,-8.47521,32.6875,4.49634,-5.43808,-7.22975,-0.00278984,-0.0179477,-0.0147136,-13.9944,16.1693,27.837,3
vacuum cleaning,102.0,34.125,-1.37299,9.77334,-0.167394,0.448667,1.18721,-0.517099,-1.72289,-27.1928,0.597619,36.6875,2.07046,9.15525,-1.49879,0.256307,0.172536,-0.353402,-9.02388,-21.2857,-1.36061,35.1875,8.52484,5.02011,-3.08567,0.0656091,-0.348075,-1.23705,11.9981,0.899946,36.3401,6
sitting,70.0,34.25,-1.97886,-6.93256,6.49972,-0.00102121,0.00265399,-0.00637457,6.50643,16.774,-29.7378,37.5625,0.390344,9.59123,0.908776,-0.039216,-0.0376712,-0.0198729,5.63776,-24.9183,-4.76308,33.8125,9.28019,2.73179,-2.4077,-0.0103111,0.00885099,0.0312067,-18.5309,15.1375,25.8625,8
transient activities,149.0,33.0625,-12.5286,5.58768,1.41156,-1.74798,-0.368595,1.70105,44.7635,-8.20712,-1.84262,36.625,0.212218,14.4315,-1.70449,0.27969,0.902829,-0.0998201,-4.81118,-46.3255,-7.11131,34.9375,10.548,-2.18033,-1.63101,-1.485,-0.109181,-0.975784,-24.4734,0.465163,14.2284,6
standing,83.6,33.625,-7.95837,3.45049,4.02739,-0.0206066,0.150917,-0.0452952,23.2802,-24.8294,-36.0811,36.0625,0.684122,9.70065,0.526533,0.143023,0.0252023,-0.0621534,-7.22393,-30.1059,-16.3855,34.8125,9.68724,-0.273552,-1.99898,0.0576268,-0.02084,-0.00749211,-36.9443,19.3218,41.8199,6
sitting,80.0,34.9375,-0.566662,7.31969,6.16489,0.0043139,5.49641e-05,0.0170079,7.00384,-25.8111,-19.9006,36.8125,0.162231,9.52557,2.22137,0.0533897,-0.0157669,0.032733,0.993988,-23.7146,-5.36624,34.125,8.76551,-3.29242,-3.57187,0.00218015,-0.0236515,-0.000574754,-25.4964,3.75281,20.3197,5
Nordic walking,128.0,30.75,-4.43785,-7.85251,3.31002,-0.470911,0.782481,1.98551,2.66867,31.4908,-40.5803,33.875,-0.766693,10.7872,-0.974679,-0.124487,-0.115343,-0.209646,-7.26221,-39.2643,-13.3726,31.75,0.846087,5.50554,-0.852051,-1.8845,-0.0433672,-0.806067,-40.7292,25.3075,-0.60817,8
ascending stairs,115.0,32.625,-5.05531,7.18304,-4.5244,-0.0238596,-0.0426309,0.00356363,46.1883,-8.40166,6.42329,35.625,-0.132668,9.70819,1.24741,-0.0350003,-0.0013687,0.00549346,23.3021,-33.3311,17.1223,33.5625,9.27738,2.60784,-1.17209,-0.0413712,-0.0269517,0.000855154,-17.9361,-20.7615,-0.61638,4
lying,109.0,32.5,-8.04174,1.07294,5.38122,0.000387987,-1.00132,-0.083053,20.6121,34.2691,-21.2112,34.375,0.466099,9.69503,-0.406701,-0.380654,-0.900271,0.0921909,33.8469,-32.285,1.39721,33.0,6.21012,-3.60952,0.0313162,-0.400768,1.83295,1.9867,-37.096,13.9113,-5.40446,4
sitting,83.0909090909091,31.5625,-1.68723,6.72578,6.65045,0.101029,-0.0291978,-0.0135904,6.8411,-20.469,-24.0009,34.5625,-0.250149,9.95375,-1.46598,0.13834,-0.0753656,-0.00503318,6.44797,-25.9868,1.73483,31.3125,9.21941,-1.31929,-3.7724,-0.0456587,-0.0544112,0.00216183,-5.32064,-7.57888,11.6103,7
Nordic walking,123.0,29.125,-10.3671,7.14525,3.517,1.1449,-0.181605,0.248309,46.6734,5.08505,-14.1317,34.4375,1.54719,11.0495,-0.04303,0.245582,0.150217,-0.346619,2.0984,-33.7153,22.7581,32.875,19.8296,18.4745,-4.13374,1.50599,-0.771728,4.71965,-47.1765,3.9026,10.0314,4
transient activities,104.0,32.3125,0.877835,-7.55476,7.31435,-0.202521,0.829492,-0.607341,-8.27302,22.158,-24.6225,37.0,-0.695364,9.51511,0.269819,-0.114695,-0.205167,-0.154838,21.1448,-24.8503,-0.42544,32.4375,9.30259,-0.143378,-3.70167,-0.0352834,0.0253928,0.0494141,-24.6862,13.1418,30.8073,8
vacuum cleaning,107.0,33.6875,-2.51751,2.0082,8.73224,-0.25079,-0.256702,-0.602092,5.99791,-14.6001,-36.7643,36.0,-3.1171,9.39632,-1.74844,-0.0298576,0.167175,-0.290777,5.1361,-32.6526,9.37778,34.4375,9.93624,-2.56369,-0.708754,-0.500987,0.162173,0.106976,-2.54282,15.218,17.976,4
lying,74.0,34.9375,-3.12914,7.98517,6.20124,-1.51757,1.03804,-0.303599,0.719594,9.13469,-38.6035,36.75,0.424065,9.24007,4.66646,0.545656,0.84686,-0.24024,34.8994,-23.536,-15.8477,34.1875,1.66708,-8.48199,0.40086,0.775064,-1.54302,-0.408234,-22.7292,16.25,-17.1287,5
transient activities,108.0,30.9375,-2.65837,-5.6297,7.33187,-0.102712,0.238349,-0.0368603,28.1653,30.2636,-26.3202,35.5625,0.581885,9.80789,-0.36625,-0.0746965,-0.0889463,0.168766,18.3366,-33.1441,13.5615,31.5625,9.21834,-0.25424,-4.01056,0.0672076,-0.0225905,0.0823189,-31.9943,16.831,23.1183,8
standing,78.0,32.625,-4.51205,7.8471,2.29376,0.734272,-0.740981,-0.0583792,15.9984,-26.3537,-27.2464,35.75,-1.93703,9.56032,0.78927,0.0111821,-0.101777,-0.00884932,7.48636,-27.8887,-10.016,33.5,9.70689,0.747424,-1.50345,-0.0185083,0.0427801,0.0590742,-5.46424,-3.15941,23.3525,3
transient activities,137.0,30.375,-5.30861,9.89759,1.77458,0.041432,-0.749934,1.07872,68.3955,-33.9475,-28.5069,33.9375,1.73917,10.2704,-3.79295,-0.158935,-0.117527,0.156489,4.10042,-68.4548,51.5345,33.1875,11.1856,1.65593,-2.3043,-0.623782,1.01246,0.0350654,-38.7798,-42.5404,19.9867,1
standing,105.0,33.3125,-9.17448,1.85771,3.05237,-0.0655337,0.0743927,0.117932,36.5152,-2.43326,-5.66666,35.25,0.586935,9.7049,1.10557,-0.0413931,0.122271,0.0463936,-10.4618,-31.6822,1.79051,33.9375,9.53586,2.56917,-1.28497,0.0419944,-0.0589819,0.0188922,0.397171,-16.8669,14.7615,4
walking,108.0,34.4375,-9.69444,2.6190775,2.878435,-1.535995,-0.1476214,1.296495,45.521675,12.486225,-33.36695,38.125,-0.789101,8.94692,-0.272126,-0.167375,0.173081,-0.1369,18.3036,-38.1796,20.2171,34.0625,9.81786,-0.334292,-3.96533,0.109874,-0.308242,-0.530745,-41.8627,-20.0284,17.8786,5
ironing,94.0,34.6875,-4.67567,-5.0119,6.76074,-0.138567,-0.382257,0.522542,16.7084,3.43093,-54.0867,37.75,1.35693,9.72438,-1.2038,-0.102491,0.261838,-0.00156318,-14.5535,-43.1228,-12.6964,34.5625,9.47013,2.42557,-2.24949,0.0153602,0.0445928,-0.0314096,-38.7849,-30.1484,-0.111504,8
walking,97.0,31.5,-10.1044,4.04577,0.837274,-0.553113,-0.768635,1.80401,34.331,15.2913,-25.9795,36.375,-0.0349747,7.721,-3.00367,0.354349,0.135493,0.180803,22.2932,-28.1288,11.0225,34.875,11.785,2.38042,1.51772,-2.76134,0.363208,-0.684038,-20.7851,-5.06599,-9.0127,6
lying,79.0,31.4375,4.67151,-4.80088,-8.03306,0.729389,0.125164,-0.0338245,14.2193,56.2465,22.6175,33.25,5.53465,1.51929,6.87507,-0.347617,0.59475,0.00962217,6.62874,6.39213,-65.2654,31.875,-0.386675,-2.6642,-8.41614,0.768243,0.676152,-0.358294,-24.0112,38.3665,19.4911,1
walking,121.0,30.4375,-10.8448,5.01325,6.51905,0.155127,-0.863493,1.01304,21.8015,11.9771,3.76841,37.0,3.74288,10.5614,-4.33841,0.295917,0.484272,0.23086,0.410597,-18.3736,13.9147,34.625,10.4375,2.39373,-3.74436,0.59165,-1.13448,-2.34272,-30.4819,-3.65531,19.0958,3
walking,96.0,32.5,-10.3801,3.21181,0.682008,2.38959,1.28988,-3.25176,37.2316,-30.1525,-16.5235,36.6875,-0.674689,7.95943,-1.46719,0.426327,-0.0984118,0.266502,-5.65826,-39.5862,-8.84752,34.9375,3.71547,0.357344,-0.289012,0.931779,-0.320847,3.27292,-40.8425,-10.7916,23.9703,6
cycling,123.0,31.5625,0.382277,1.02543,3.23681,-0.313995,-0.0915295,-0.336879,-21.0789,-41.1693,-53.3676,36.0625,0.826174,5.15847,-8.43939,-0.382006,-0.0226287,-0.0967862,-14.9273,-62.1362,28.8226,33.75,11.6541,3.69014,-0.691357,-0.0304225,0.00558953,0.180006,-61.6866,15.7941,33.298,1
ascending stairs,114.0,32.625,-3.51239,1.99193,1.82815,2.05567,-0.587495,0.531205,45.9262,-13.221,15.9018,35.625,0.369455,3.70734,-0.543874,0.14796,-0.263904,0.0636289,-25.2823,-37.2193,23.2925,33.5625,-1.43896,-3.32885,-0.589122,1.16077,-0.505002,0.89677,-6.22575,-16.3334,39.9837,4
standing,84.0,32.625,-8.87806,2.72495,2.70749,-0.0518098,0.0696105,0.0277119,31.4929,-12.2555,-8.75528,35.75,0.207778,9.59364,1.17651,0.0234651,0.0343051,-0.00703506,-4.50052,-29.287,-8.85143,33.5,9.73384,0.217876,-1.77001,0.0391081,0.00946717,0.0266161,-5.46215,-3.37849,23.2264,3
standing,74.0,34.4375,-9.63666,-0.00649208,2.08955,0.139579,0.164496,-0.0795311,38.3187,-11.9757,-27.5282,37.5625,-0.615704,9.51565,0.387423,0.0967065,-0.0913135,0.387699,-3.82935,-36.0539,1.86148,34.1875,7.90379,-6.21472,-3.0609,-0.0570779,-0.266611,-0.397666,-17.2432,25.2362,23.1605,8
ironing,85.0,33.9375,-6.54323,4.2588,6.54754,0.0656983,0.311798,-0.478499,16.1796,-16.7639,-47.1391,36.375,-1.38265,9.77164,-1.0987,0.0496741,-0.399116,0.0521096,8.61756,-34.1763,-12.868,35.0,9.76269,-0.16012,-1.99891,6.14333e-05,-0.119074,0.0331853,-33.0953,23.2434,39.7014,6
lying,71.0,34.875,0.745537,7.53409,5.83744,-0.027109,0.00915986,0.0035219,-9.12172,7.67804,-33.3255,36.6875,-0.261799,1.55421,9.24809,-0.00508605,-0.0362974,-0.00562841,38.7998,4.96426,-28.9548,34.125,-0.311997,-8.84627,-4.63382,-0.0255086,0.0170333,-0.0112944,-14.4302,28.1012,-5.48302,5
transient activities,104.0,33.0625,-8.95741,3.70927,2.39509,0.133376,-0.142844,-0.270858,44.2917,-40.6219,-10.0177,37.5,-0.547395,8.95177,-4.99172,0.0992839,0.0349243,-0.130331,-13.535,-46.1102,6.43359,35.0625,9.36969,1.29868,0.997997,1.05072,0.100681,-0.269994,-55.5808,20.3131,34.0389,2
transient activities,131.0,27.5,-4.74346,8.02606,-3.32946,0.0558522,-0.0682332,0.0246682,24.6824,-31.1987,14.7415,32.625,0.50623,9.74175,0.949107,0.0291014,-0.0323846,-0.0293465,-2.90496,-43.703,7.55152,32.6875,9.59395,0.416782,-2.77601,0.0124326,-0.00071214,0.0477194,-38.7447,-10.0097,19.0126,4
Nordic walking,128.0,30.8125,-8.87629,-15.4924,2.15318,0.613918,-0.544188,-1.98216,17.0762,35.5677,-31.448,33.875,-0.75423,14.1881,-4.74144,-0.0150957,-0.813859,0.31846,-4.93959,-39.6079,-13.3545,31.75,9.29044,-2.68759,-3.64741,1.94281,0.0859403,1.93709,-41.5952,-15.5411,16.0305,8
cycling,119.8181818181818,29.875,-3.93504,4.58947,7.62466,-0.159528,-0.153398,0.045845,8.49977,-35.6532,-48.7863,34.8125,-0.356715,2.91538,-12.1707,0.147474,0.00890352,-0.100548,-4.96049,-35.0933,41.1455,33.75,4.32704,5.96704,0.415649,-0.108994,-0.120006,-0.246758,-48.792,-10.79,15.0848,2
transient activities,100.0,34.875,0.138784,9.4685,1.0109,-0.0794986,0.0077062,-0.255409,-8.12953,-55.2626,9.96707,38.5,1.181,9.49376,-1.98065,-0.0437002,0.188488,-0.049537,-24.522,-55.9172,-5.36094,34.5,9.31132,-2.2754,-2.99374,-0.385167,-0.0921506,-0.309455,-36.3037,37.021,29.7459,5
transient activities,82.0,33.0625,2.40191,9.02478,4.27924,0.341062,0.206789,0.14005,1.98998,-33.9796,-16.2977,38.25,0.188755,10.0321,-0.800031,-0.0299891,0.0328029,0.0170522,0.0356286,-35.4302,8.93505,32.3125,9.15027,0.200573,-3.85972,0.0232247,0.017521,0.0416169,-45.4847,17.8711,16.6872,7
transient activities,149.0,32.5625,-4.46342,6.82455,-5.89987,0.0177012,-0.00533961,-0.0949614,10.7087,-50.9226,23.8132,35.375,0.688697,9.70169,0.681496,0.0821824,0.0747298,-0.0470508,-11.1699,-47.772,-2.7762,33.375,9.34809,0.348371,-3.51131,-0.0389843,-0.00516724,-0.00523617,-62.8336,13.9252,44.1462,4
cycling,130.0,29.5,-39.947,15.6823,11.4354,-2.11296,0.435352,0.0226264,38.9099,-23.5532,-34.8082,35.1875,-1.81677,7.73138,-7.8761,-0.385907,0.210303,-0.654642,-3.10041,-28.8955,36.795,34.25,14.591,2.19416,-1.07644,0.365427,0.24883,0.02263,-43.7654,2.62572,27.632,6
transient activities,105.0,32.375,0.612334,-9.25843,3.27495,-0.00752521,0.0230919,0.0109122,0.512377,30.0181,-3.16589,37.0,0.330797,9.69939,0.171647,0.0286216,-0.0195387,0.0167181,18.5699,-26.6915,1.25915,32.5,9.14868,-0.103176,-3.85785,0.0194664,-0.0175696,0.016858,-23.7679,12.3256,31.5206,8
